orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Residential rental property,Real Estate,,250001,500000,0,H,,
"",DCP Large-Cap Stock Fund,Unknown,Mutual Fund,15001,50000,0,H,,
"",Inv Amer Franch Fund,Unknown,Mutual Fund,2,2000,0,H,,
