orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",SCH Muni Money Fund,Unknown,Mutual Fund,350002,750000,0,A,,
"",PRC Inc 401k Plan,Unknown,"Brokerage, IRA, 401k",250001,500000,0,Y,,
"",Oceana Property Partnership,Unknown,,100001,250000,0,Y,,
"",Premier Select Traditional IRA,Unknown,"Brokerage, IRA, 401k",50001,100000,0,A,,
"",Fairfax County Deferred Comp 401k,Unknown,"Brokerage, IRA, 401k",50001,100000,0,A,,
"",Bank of America Money Market/Savings,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",American Mutual Fund,Unknown,Mutual Fund,16002,65000,0,A,,
"",American Capital World Growth Fund,Unknown,Mutual Fund,16002,65000,0,A,,
"",American Balanced Fund,Unknown,Mutual Fund,16002,65000,0,A,,
"",Virginia State Public Authority Bond,Unknown,Government Bond,15001,50000,0,A,,
"",Transamerica Life Insurance Annuity,Unknown,Insurance policies & Annuities,15001,50000,0,A,,
"",Schwab Muni Money Fund,Unknown,Mutual Fund,15001,50000,0,A,,
D000000249,New York Life Insurance,Insurance,Unknown,15001,50000,0,Y,Y,
"",Fairfax County Public Improvement Funds,Unknown,Government Bond,15001,50000,0,A,,
"",Weitz Value Fund,Unknown,Mutual Fund,1001,15000,0,A,,
"",Virginia Retirement System IRA,Unknown,"Brokerage, IRA, 401k",1001,15000,0,A,,
"",Schwab Small Cap Index Fund,Unknown,Mutual Fund,1001,15000,0,A,,
"",Schwab S&P 500 Inv,Unknown,Mutual Fund,1001,15000,0,A,,
"",Schwab International Index Fund,Unknown,Mutual Fund,1001,15000,0,A,,
"",Premier Select SEP IRA,Unknown,"Brokerage, IRA, 401k",1001,15000,0,A,,
"",Janus Worldwide Fund,Unknown,Mutual Fund,1001,15000,0,A,,
"",Fremont US Micro Cap Fund,Unknown,Mutual Fund,1001,15000,0,A,,
D000042577,Black & Decker,Misc Mfg/Distrib,,1001,15000,0,Y,,
"",STI Classic Prime Quality Money Market,Unknown,Cash/Money Market/Savings/Checking,1,1000,0,A,,
