orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","Residence/1500 Sunset Hill/Rockwall, TX",Real Estate,,500001,1000000,0,Y,,
"",Lakeside Bancshares,Commercial Banks,,500001,1000000,0,Y,,
"",Crowley Holding Co,Unknown,,500001,1000000,0,Y,,
"",North & East Trading Co,Unknown,,250001,500000,0,Y,,
"","Rural Land 22 acres/Henderson, TX",Real Estate,,100001,250000,0,Y,,
"","Residence/Washington, DC",Real Estate,,100001,250000,0,Y,,
"",Residence 4 Acres/Sunset Hill/Rockwall,Real Estate,,100001,250000,0,Y,,
"","Farm 152 Acres/Hunt County, TX",Crop Production,,100001,250000,0,Y,,
"",Lakeside National Bank,Commercial Banks,Unknown,15001,50000,0,Y,,
"",Oil Interest,Oil & Gas,,1001,15000,0,Y,,
