orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",WL Gore Assoc,Electronics Mfg/Eqp,,5000005,9000004,0,A,,
"",Ages 12-14 Years Portfolio,Unknown,Mutual Fund,250001,500000,0,A,,
"",Hartford Disciplined Equity Fund,Unknown,Mutual Fund,115002,300000,0,A,,
"","WSFS Bank(Wilmington, DE)/Checking",Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,A,,
"",School Years Portfolio C (1585),Unknown,"Brokerage, IRA, 401k",50001,100000,0,A,,
"",Putnam VT International Equity,Unknown,Mutual Fund,30002,100000,0,A,,
"",Hartford Capital Total Return Bond Fund,Unknown,Mutual Fund,30002,100000,0,A,,
"",Albern VPS International Val,Unknown,Mutual Fund,30002,100000,0,A,,
"",Putnam VT SmCap Val,Unknown,Mutual Fund,16002,65000,0,A,,
"",Oppenheimer Main Street Small Cap Fund,Unknown,Mutual Fund,16002,65000,0,A,,
"","M&T Bank(Wilmington, DE)/Checking",Unknown,Cash/Money Market/Savings/Checking,16002,65000,0,A,,
"",Invesco Comstock Fund,Unknown,Mutual Fund,16002,65000,0,A,,
"",Hartford International Opp HLS,Unknown,Mutual Fund,16002,65000,0,A,,
"",Fidelity VIP Equity Income Portfolio,Unknown,Mutual Fund,16002,65000,0,A,,
"",Albern VPS Val,Unknown,Mutual Fund,16002,65000,0,A,,
"",Virtus AlphaSector Rotation,Unknown,Mutual Fund,15001,50000,0,A,,
"",Sentinel Low Duration Bond Fund,Unknown,Mutual Fund,15001,50000,0,A,,
"",Oppenheimer Value Fund,Unknown,Mutual Fund,15001,50000,0,A,,
"",Oppenheimer Small & Mid Cap Value N,Unknown,Mutual Fund,15001,50000,0,A,,
"",Oppenheimer International Small Co N,Unknown,Mutual Fund,15001,50000,0,A,,
"",Oppenheimer International Bond Fund,Unknown,Mutual Fund,15001,50000,0,A,,
"",Moderately Aggressive Portfolio A (1182),Unknown,Mutual Fund,15001,50000,0,A,,
"","PNC Bank(Wilmington, DE)/Checking",Unknown,Cash/Money Market/Savings/Checking,3003,45000,0,A,,
"",Lord Abbett Multi-Asset Growth C Fund,Unknown,Mutual Fund,3003,45000,0,A,,
"",Fidelity Prime Fund Capital Reserves Fund,Unknown,Mutual Fund,3003,45000,0,A,,
"",Oppenheimer Capital Appreciation Fund,Unknown,Mutual Fund,2002,30000,0,A,,
"",Fidelity VIP Growth Fund,Unknown,Mutual Fund,2002,30000,0,A,,
"",Fidelity Cash Reserve Fund,Unknown,Cash/Money Market/Savings/Checking,1001,16000,0,A,,
"",Virtus Foreign Opportunities Fund,Unknown,Mutual Fund,1001,15000,0,A,,
"",Oppenheimer Real Estate Fund,Real Estate,,1001,15000,0,A,,
"",Oppenheimer International Value,Unknown,Mutual Fund,1001,15000,0,A,,
"",Oppenheimer International Growth Fund,Unknown,Mutual Fund,1001,15000,0,A,,
"",Oppenheimer Gold & Special Minerals Fund,Mining,,1001,15000,0,A,,
"",Oppenheimer Commodity Strat Total Ret N,Unknown,Mutual Fund,1001,15000,0,A,,
"",Hartford Small Cap Growth Fund,Unknown,Mutual Fund,1001,15000,0,A,,
