orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"","Rental Property/Washington, DC",Real Estate,,1000001,5000000,0,A,,
"","Ranch Cattle & Hay/Valley Springs, CA",Livestock,,1000001,5000000,0,A,,
"",Grape Squaw Valley LLP,Real Estate,,500001,1000000,0,A,,
"",Davis House,Real Estate,,250001,500000,0,A,,
"",Bank of America Account,Commercial Banks,Cash/Money Market/Savings/Checking,250001,500000,0,A,,
"","Cabin/Calaveras County, CA",Real Estate,,100001,250000,0,A,,
"",Tres Equities 1031 account,Unknown,"Brokerage, IRA, 401k",50001,100000,0,A,,
"",Miwok Ridge Ranch,Unknown,,50001,100000,0,A,,
"",WovenMedia,Unknown,,15001,50000,0,A,,
"",Wells Fargo Bank Account,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,A,,
"",Solazyme Inc,Chemicals,,15001,50000,0,A,,
"",Health Fusion,Unknown,,15001,50000,0,A,,
"",American Fund Fundamental Inv,Unknown,Mutual Fund,15001,50000,0,A,,
D000067113,Twitter,Internet,,1001,15000,0,A,Y,
"",Granite Construction Inc,General Contractors,,1001,15000,0,A,,
D000033563,Facebook Inc,Internet,,1001,15000,0,A,Y,
"",American New Economy,Unknown,Mutual Fund,1001,15000,0,A,,
"",American Funds Small Cap World Fund,Unknown,Mutual Fund,1001,15000,0,A,,
"",Morgan Stanely Account,Unknown,Cash/Money Market/Savings/Checking,1,1000,0,A,,
"",Bank of Stockton,Commercial Banks,Cash/Money Market/Savings/Checking,1,1000,0,A,,
