orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Commercial Rental/1400 College/Appleton,Real Estate,,1000001,5000000,0,Y,,
"",Ribble Group,Unknown,Note/Note Receivable,500001,1000000,0,Y,,
"",EDCA Fixed Account,Unknown,Mutual Fund,100001,250000,0,Y,,
"",Mass Mutual Financial Group Whole Life I,Unknown,Insurance policies & Annuities,50001,100000,0,Y,,
"",First National Bank-Fox Valley bank a/c,Unknown,Cash/Money Market/Savings/Checking,50001,100000,0,Y,,
"",Mass Mutual Bay State Life Insurance,Unknown,,4004,60000,0,Y,,
"",Balanced Plus,Unknown,,15001,50000,0,Y,,
"",Stifel Nicolaus self directed IRA/Cash,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Stifel Nicolaus cash equivalents,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
"",Pyramis Government Income,Unknown,,1001,15000,0,Y,,
"",Met Life Money Market,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,Y,,
D000034658,Inergy Lp,Oil & Gas,,1001,15000,0,Y,,
D000033463,Enterprise Products Partners,Oil & Gas,,1001,15000,0,Y,Y,
"",AQR Global Risk Balanced Fund,Unknown,,1001,15000,0,Y,,
