orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Wells Fargo/Checking & Savings,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,T,,
"",State of California Savings Plus Program,Unknown,Mutual Fund,50001,100000,0,T,,
"",Sam's Foreign & Domestic Auto Center,Automotive,,50001,100000,0,T,,
"",Nationwide Bond Index,Unknown,Mutual Fund,15001,50000,0,T,,
"",Life Insurance Co of the Southwest,Unknown,Insurance policies & Annuities,15001,50000,0,T,,
"",Wells Fargo/CD,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,T,,
