orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Vanguard Short-Term Investment-Grade Fund Admiral,Misc Finance,Unknown,50000001,50000001,1,Y,,
"",US Treasury Bill,,Government Bond,2000002,6000001,1,Y,,
"",University of Nebraska Facilities Bonds,,Government Bond,1000001,5000000,0,Y,,
"",University Of CA Revenue Bonds,,Government Bond,1000001,5000000,0,Y,,
"",San Francisco CA Revenue Bonds,,Government Bond,1000001,5000000,0,Y,,
"",Rancho Corte Madera Inc,Livestock,,1000001,5000000,0,Y,,
"",Nevada Irrigation District Bonds,,Government Bond,1000001,5000000,0,Y,,
"",Kenosha Wis Unified School District Bonds,,Government Bond,1000001,5000000,0,Y,,
"",CA State Dept of Water Bonds,,Government Bond,1000001,5000000,0,Y,,
"",iShares Trust Bond,,Mutual Fund,1000002,2000000,0,Y,,
"",Tweedy Browne Global Fund,,Mutual Fund,550002,1100000,0,Y,,
"",AT MLP Fund,,Mutual Fund,1000001,1000001,1,Y,,
"",Washington State Bond,,Government Bond,500001,1000000,0,Y,,
"",Virginia State Bonds,,Government Bond,500001,1000000,0,Y,,
"","San Jose, CA Bonds",,Government Bond,500001,1000000,0,Y,,
"","San Diego County, CA Bonds",,Government Bond,500001,1000000,0,Y,,
"",Rand Capital Corp,Securities/Invest,,500001,1000000,0,Y,,
"",Poway CA Unified School District Bonds,,Government Bond,500001,1000000,0,Y,,
"",Plaza Logistica LLC,Real Estate,,500001,1000000,0,Y,,
"",MFS Muni High Income Fund,,Mutual Fund,500001,1000000,0,Y,,
"",Metropolitan Water District of Southern,,Government Bond,500001,1000000,0,Y,,
"",Los Angeles Unified School District Bonds,,Government Bond,500001,1000000,0,Y,,
"",Ishares S&P 500 Index ETF,,Mutual Fund,500001,1000000,0,Y,,
"",Hillsborough County Sch Bonds,,Government Bond,500001,1000000,0,Y,,
"",Butte-Glenn Muni Bonds,,Government Bond,500001,1000000,0,Y,,
"",Blue Water Pandero Investors LLC,Securities/Invest,,500001,1000000,0,Y,,
"",Angel Oak Multi Strategy Fund,,Mutual Fund,500001,1000000,0,Y,,
"",Vanguard LifeStrategy Growth Fund,,Mutual Fund,250001,500000,0,Y,,
"",T Rowe Price Institutional Floating Rate Fund,,Mutual Fund,250001,500000,0,Y,,
"",Sinclair & Rush,Chemicals,,250001,500000,0,Y,,
"",Santa Clara Valley Var Bonds,,Government Bond,250001,500000,0,Y,,
"","San Ramon Valley, CA Bonds",,Government Bond,250001,500000,0,Y,,
"",Retirement Advocate Moderate Fund,,Mutual Fund,250001,500000,0,Y,,
"",Puerto Rico Commonwealth Hwy Bond,,Government Bond,250001,500000,0,Y,,
"",Ishares TR Russell 1000,,Mutual Fund,250001,500000,0,Y,,
"",iShares Russell Growth,,Mutual Fund,250001,500000,0,Y,,
"",Harris County TX Flood Bonds,,Government Bond,250001,500000,0,Y,,
"",Charles Schwab/Cash,,Cash/Money Market/Savings/Checking,250001,500000,0,Y,,
"",Austin TX Water Bonds,,Government Bond,250001,500000,0,Y,,
"",WLR Recovery IV Investors,,Mutual Fund,100001,250000,0,Y,,
"",Vanguard Total International Stock Fund,,Mutual Fund,100001,250000,0,Y,,
"",Schwab Muni Money Money Fund,,Mutual Fund,100001,250000,0,Y,,
"",Scholarshare Passive Age-Based Portfolio,,"Brokerage, IRA, 401k",100001,250000,0,Y,,
"",Harbor International Fund,,Mutual Fund,100001,250000,0,Y,,
"",Bank of America Cash Account,,"Brokerage, IRA, 401k",100001,250000,0,Y,,
"",Atlantic Trust Disc Equity,Misc Finance,,100001,250000,0,Y,,
"",At Mid Cap Equity Fund,,Mutual Fund,100001,250000,0,Y,,
"",iShares MSCI EAFE ETF,,Mutual Fund,50001,100000,0,Y,,
"",Deutsch X Trks MSCI,,Mutual Fund,50001,100000,0,Y,,
"",Virtus Seix Floating Rate High Income Fund,,Mutual Fund,15001,50000,0,Y,,
"",Madison Adams Investments,,,1001,15000,0,Y,,
D000000209,United Technologies,Defense Aerospace,,1,1000,0,Y,Y,Y
D000000321,NextEra Energy,Electric Utilities,,1,1000,0,Y,Y,
