orgid,orgname,industry,asset_type,min,max,hidemax,type,lobbies,contributes
"",Palazzo & Co,Unknown,,500001,1000000,0,O,,
"",Greene Acres LLC,Unknown,,250001,500000,0,O,,
"",Bancorp South/Bank Accounts Business,Unknown,Cash/Money Market/Savings/Checking,100001,250000,0,O,,
D000022724,American Funds,Securities/Invest,Mutual Fund,80003,200000,0,O,,
"",Hewitt Retirement & Savings Plan,Unknown,Cash/Money Market/Savings/Checking,15001,50000,0,O,,
"",T Rowe Primce Reserve,Unknown,Mutual Fund,1001,15000,0,O,,
"",T Rowe Personal Strategy Balanced Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",T Rowe Equity Income Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",Supplemental Legislative Retirement Plan,Unknown,"Brokerage, IRA, 401k",1001,15000,0,O,,
"",Public Employees' Retirement System,Unknown,"Brokerage, IRA, 401k",1001,15000,0,O,,
"",Muriel Siebert,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,O,,
"",KFCU Accounts,Unknown,"Brokerage, IRA, 401k",1001,15000,0,O,,
"",First National Bank Account,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,O,,
"",Fidelity VIP Mid Cap Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",Fidelity VIP Index 500,Unknown,Mutual Fund,1001,15000,0,O,,
"",Fidelity VIP High Income Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",Fidelity VIP Growth Fund,Unknown,Mutual Fund,1001,15000,0,O,,
"",Fidelity VIP Contrafund,Unknown,Mutual Fund,1001,15000,0,O,,
"",Bancorp South/Bank Accounts Personal,Unknown,Cash/Money Market/Savings/Checking,1001,15000,0,O,,
